community_id,template,activities,normal_support,normal_satisfied,normal_total
33,<Template.Alternate Precedence: 13 >,"['Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION']",0.971830985915493,69,71
33,<Template.Not Response: 23 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Precedence: 24 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Permit SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Choice: 6 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit APPROVED by ADMINISTRATION']",0.9577464788732394,68,71
33,<Template.Choice: 6 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",0.9577464788732394,68,71
33,<Template.Responded Existence: 8 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit APPROVED by ADMINISTRATION']",0.971830985915493,69,71
33,<Template.Responded Existence: 8 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Response: 9 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Alternate Response: 10 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Precedence: 12 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",0.971830985915493,69,71
33,<Template.Alternate Precedence: 13 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",0.971830985915493,69,71
33,<Template.Not Response: 23 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Precedence: 24 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Request For Payment APPROVED by ADMINISTRATION', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Choice: 6 >,"['Permit APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",0.971830985915493,69,71
33,<Template.Choice: 6 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",0.971830985915493,69,71
33,<Template.Responded Existence: 8 >,"['Permit APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Responded Existence: 8 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",0.9577464788732394,68,71
33,<Template.Response: 9 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",0.9577464788732394,68,71
33,<Template.Alternate Response: 10 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",0.9577464788732394,68,71
33,<Template.Chain Response: 11 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",0.9577464788732394,68,71
33,<Template.Precedence: 12 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Alternate Precedence: 13 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Chain Precedence: 14 >,"['Permit SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Response: 23 >,"['Permit APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Precedence: 24 >,"['Permit APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Permit APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Permit APPROVED by ADMINISTRATION', 'Permit SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Choice: 6 >,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Choice: 6 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",1.0,71,71
33,<Template.Responded Existence: 8 >,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION']",0.9295774647887324,66,71
33,<Template.Responded Existence: 8 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",1.0,71,71
33,<Template.Response: 9 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",1.0,71,71
33,<Template.Alternate Response: 10 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",1.0,71,71
33,<Template.Precedence: 12 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",0.9295774647887324,66,71
33,<Template.Alternate Precedence: 13 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",0.9295774647887324,66,71
33,<Template.Not Response: 23 >,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Precedence: 24 >,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Payment Handled', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Permit APPROVED by ADMINISTRATION', 'Payment Handled']",1.0,71,71
33,<Template.Choice: 6 >,"['Request For Payment FINAL_APPROVED by SUPERVISOR', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Choice: 6 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",1.0,71,71
33,<Template.Responded Existence: 8 >,"['Request For Payment FINAL_APPROVED by SUPERVISOR', 'Permit APPROVED by ADMINISTRATION']",0.9295774647887324,66,71
33,<Template.Responded Existence: 8 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",1.0,71,71
33,<Template.Response: 9 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",1.0,71,71
33,<Template.Alternate Response: 10 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",1.0,71,71
33,<Template.Precedence: 12 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",0.9295774647887324,66,71
33,<Template.Alternate Precedence: 13 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",0.9295774647887324,66,71
33,<Template.Not Response: 23 >,"['Request For Payment FINAL_APPROVED by SUPERVISOR', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Precedence: 24 >,"['Request For Payment FINAL_APPROVED by SUPERVISOR', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Request For Payment FINAL_APPROVED by SUPERVISOR', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Request For Payment FINAL_APPROVED by SUPERVISOR', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR']",1.0,71,71
33,<Template.Choice: 6 >,"['Request For Payment SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Choice: 6 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Responded Existence: 8 >,"['Request For Payment SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",0.9295774647887324,66,71
33,<Template.Responded Existence: 8 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Response: 9 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Alternate Response: 10 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Precedence: 12 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",0.9295774647887324,66,71
33,<Template.Alternate Precedence: 13 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",0.9014084507042254,64,71
33,<Template.Not Response: 23 >,"['Request For Payment SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Precedence: 24 >,"['Request For Payment SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Request For Payment SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Request For Payment SUBMITTED by EMPLOYEE', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Permit APPROVED by ADMINISTRATION', 'Request For Payment SUBMITTED by EMPLOYEE']",1.0,71,71
33,<Template.Choice: 6 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",1.0,71,71
33,<Template.Choice: 6 >,"['Request Payment', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Responded Existence: 8 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",1.0,71,71
33,<Template.Responded Existence: 8 >,"['Request Payment', 'Permit APPROVED by ADMINISTRATION']",0.9295774647887324,66,71
33,<Template.Response: 9 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",1.0,71,71
33,<Template.Alternate Response: 10 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",1.0,71,71
33,<Template.Precedence: 12 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",0.9295774647887324,66,71
33,<Template.Alternate Precedence: 13 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",0.9295774647887324,66,71
33,<Template.Not Response: 23 >,"['Request Payment', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Precedence: 24 >,"['Request Payment', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",1.0,71,71
33,<Template.Not Chain Response: 25 >,"['Request Payment', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Permit APPROVED by ADMINISTRATION', 'Request Payment']",1.0,71,71
33,<Template.Not Chain Precedence: 26 >,"['Request Payment', 'Permit APPROVED by ADMINISTRATION']",1.0,71,71
